,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,Expected Price ($1k),Year
4488,1,1,107,0,3,19.0,2017
4493,1,1,200,0,20,65.0,2017
4496,1,1,238,0,26,22.857,2018
4498,1,1,87,0,6,10.042,2015
4501,0,2,26,0,8,21.3,2018
4503,0,2,25,0,25,40.0,2021
4505,1,0,0,0,33,29.998,2017
4514,1,1,150,0,4,35.0,2019
4517,1,0,0,0,36,95.0,2022
4518,0,1,42,0,7,54.0,2021
4523,1,0,0,0,43,98.4,2021
4525,0,2,19,0,23,18.5,2015
4530,1,1,308,0,31,50.0,2020
4531,1,1,210,0,33,60.0,2017
4537,1,0,0,0,14,29.998,2017
4542,1,1,200,0,38,70.0,2016
4549,1,1,238,0,27,90.0,2018
4553,0,2,17,0,40,45.0,2019
4556,1,1,293,0,32,102.0,2020
4557,1,1,238,0,41,22.857,2018
4558,0,2,19,0,47,18.5,2015
4559,0,1,38,0,31,33.9,2013
4562,1,1,238,0,7,20.0,2017
4572,0,2,16,0,23,18.86,2016
4576,1,1,238,0,2,41.78,2019
4577,0,2,29,0,1,20.998,2017
4582,1,1,215,0,20,69.0,2018
4586,0,1,38,0,36,33.9,2013
4590,1,0,0,0,28,64.0,2022
4597,1,0,0,0,49,48.9,2021
4599,1,0,0,0,41,102.4,2022
4601,0,2,21,0,30,18.058,2017
4603,1,1,82,0,49,12.0,2014
4607,0,1,32,0,20,36.6,2021
4608,0,2,18,0,41,39.0,2021
4611,1,1,291,0,26,72.0,2020
4613,1,1,238,0,47,20.0,2017
4616,0,2,17,0,30,40.9,2020
4621,1,1,151,0,48,21.0,2018
4627,1,1,239,0,48,25.0,2019
4633,0,1,32,0,37,36.6,2021
4639,1,1,93,31950,5,20.0,2016
4642,1,0,0,0,4,64.0,2021
4644,1,0,0,0,23,39.9,2021
4646,1,1,258,0,39,27.0,2020
4647,1,0,0,0,37,102.4,2022
4648,1,1,151,0,21,21.0,2018
4651,0,2,16,0,5,80.0,2020
4652,0,1,72,0,23,19.0,2016
4653,1,0,0,0,1,29.998,2017
4666,1,1,222,0,26,51.573,2021
4668,1,1,238,0,24,20.0,2017
4670,0,2,26,28500,29,22.0,2019
4677,0,2,27,34600,22,16.365,2016
4681,0,2,29,0,33,20.998,2017
4683,1,1,84,0,25,25.0,2015
4686,0,2,25,0,43,34.5,2019
4688,1,0,0,0,39,78.0,2022
4689,0,2,19,0,38,20.0,2013
4690,0,1,38,0,11,18.5,2015
4691,0,2,14,0,41,46.745,2017
4697,0,1,38,0,26,33.9,2013
4703,1,1,238,0,22,22.857,2018
4704,1,0,0,0,28,73.0,2021
4708,0,2,25,0,1,40.0,2021
4711,0,2,20,0,27,46.5,2020
4712,1,0,0,0,20,43.0,2021
4721,1,0,0,0,35,33.5,2022
4726,0,1,38,0,41,33.9,2013
4727,1,1,76,0,37,19.0,2016
4729,0,2,25,0,22,40.0,2020
4731,1,1,238,0,39,20.0,2017
4737,1,1,289,0,43,102.0,2020
4738,1,1,149,0,43,40.0,2020
4741,1,1,150,0,29,35.0,2019
4743,0,1,47,0,28,24.283,2018
4747,1,1,289,0,48,85.0,2019
4748,1,1,289,0,17,85.0,2019
4749,0,1,47,0,6,30.8,2020
4754,1,1,200,0,14,65.0,2017
4760,0,2,14,0,48,58.0,2018
4761,1,0,0,0,46,64.0,2022
4762,1,1,73,0,30,15.0,2011
4767,1,1,62,0,43,11.9,2012
4768,1,1,204,0,22,59.979,2019
4770,0,1,35,0,40,16.0,2012
4771,1,1,249,0,10,69.0,2018
4776,0,2,25,0,34,28.0,2017
4782,0,2,14,54950,27,42.9,2018
4786,0,1,42,0,45,54.0,2021
4789,0,2,6,0,21,13.3,2013
4790,1,1,238,0,5,90.0,2018
4791,1,1,200,0,31,65.0,2017
4792,0,2,20,0,28,21.0,2017
4794,1,1,58,0,40,13.4,2017
4803,1,0,0,0,23,24.69,2022
4813,1,1,87,0,23,10.042,2015
4821,1,1,84,0,1,19.0,2014
4826,0,2,18,0,34,89.75,2022
4827,0,2,14,54950,22,42.9,2018
4831,1,1,84,0,30,27.0,2016
4836,1,1,93,31950,16,20.0,2016
4842,0,2,26,0,34,25.0,2019
4845,1,1,222,0,41,51.573,2021
4849,1,1,75,0,5,18.0,2013
4850,0,2,26,0,1,33.0,2020
4851,0,2,19,0,43,15.0,2014
4858,0,2,26,0,31,25.0,2019
4859,0,1,32,0,27,37.413,2020
4860,1,1,84,0,46,19.0,2016
4861,0,2,19,0,5,14.5,2013
4870,1,0,0,0,18,67.07,2021
4874,0,2,25,0,18,34.5,2019
4878,1,1,249,0,5,69.0,2018
4881,1,1,87,0,12,10.042,2015
4887,0,2,6,0,14,18.0,2012
4891,1,1,220,0,25,57.0,2019
4892,1,1,76,0,18,14.0,2012
4894,0,2,26,0,21,21.258,2019
4896,1,0,0,0,42,29.998,2017
4901,1,1,208,0,23,62.0,2015
4902,1,1,103,0,43,18.6,2013
4904,0,1,47,0,41,24.283,2018
4909,1,0,0,0,3,36.5,2021
4910,1,0,0,0,21,31.67,2021
4912,0,1,53,0,16,20.004,2017
4913,1,1,84,0,25,19.0,2014
4915,1,1,289,0,46,85.0,2019
4916,1,0,0,0,41,114.99,2022
4919,0,2,20,0,32,46.5,2020
4922,1,1,322,0,7,50.0,2020
4925,1,1,239,0,5,33.0,2020
4934,0,2,20,0,12,21.0,2017
4935,0,2,19,0,46,20.0,2013
4938,1,1,208,69900,49,30.0,2014
4939,0,1,32,0,10,29.49,2022
4942,0,1,126,0,46,44.45,2021
4944,0,1,42,0,18,54.0,2021
4950,0,2,25,0,24,40.0,2020
4952,1,0,0,0,46,43.0,2021
4955,1,1,238,0,20,41.78,2019
4963,1,1,73,0,32,15.0,2011
4967,1,1,270,0,42,82.5,2019
4971,0,2,22,0,22,20.9,2019
4972,1,1,83,0,34,13.115,2016
4975,0,1,35,0,28,16.0,2012
4976,0,2,22,0,23,25.0,2018
4979,0,2,6,0,2,13.3,2013
4980,0,2,6,0,23,16.5,2014
4981,0,2,14,54950,1,42.9,2018
4984,1,0,0,0,27,36.5,2021
4986,1,1,68,0,24,15.5,2016
4989,1,1,238,0,3,41.78,2019
4994,1,1,208,0,5,62.0,2015
4996,0,2,22,0,43,20.9,2019
5002,0,2,14,54950,40,42.9,2018
5010,0,1,32,0,41,36.6,2021
5012,1,1,330,0,27,105.0,2020
5013,0,2,19,0,31,17.0,2014
5017,1,0,0,0,7,136.8,2022
5021,1,1,73,0,37,15.0,2011
5024,0,2,22,0,43,25.0,2018
5025,1,1,330,0,48,105.0,2020
5031,1,1,93,32250,44,15.2,2017
5034,0,2,18,0,34,39.0,2021
5036,1,0,0,0,21,27.4,2022
5038,0,2,29,0,44,20.998,2017
5039,1,1,84,0,39,27.0,2016
5041,1,0,0,0,5,27.4,2022
5042,1,1,234,0,11,52.9,2019
5047,0,2,6,0,41,18.0,2012
5048,1,1,81,0,41,16.0,2014
5049,1,0,0,0,43,38.5,2021
5051,0,1,53,0,49,20.004,2017
5056,1,1,110,0,36,20.0,2021
5058,1,0,0,0,1,39.9,2021
5059,0,2,20,0,40,46.5,2020
5061,1,1,239,0,1,25.0,2019
5062,0,1,30,0,49,63.4,2022
5067,1,1,322,0,25,50.0,2020
5068,1,0,0,0,35,35.9,2022
5071,0,2,17,34995,36,26.22,2019
5074,1,1,73,0,19,17.0,2012
5078,1,1,239,0,5,25.0,2019
5080,1,1,239,0,46,25.0,2019
5081,1,1,222,0,45,51.573,2021
5084,0,1,35,0,27,7.0,2011
5087,0,1,72,0,37,16.0,2014
5091,1,1,210,0,29,65.0,2016
5092,1,0,0,0,43,51.573,2021
5094,0,2,19,0,40,17.0,2014
5095,1,0,0,0,39,68.0,2022
5097,1,1,68,0,37,15.5,2016
5099,1,1,322,0,20,50.0,2020
5100,1,0,0,0,3,64.0,2022
5102,0,1,47,0,14,24.283,2018
5109,1,1,208,0,37,62.0,2015
5111,1,1,249,0,11,69.0,2018
5113,0,2,14,0,36,86.9,2020
5114,1,1,125,0,43,22.2,2019
5117,1,1,84,0,18,19.0,2014
5121,0,1,72,0,26,16.0,2014
5123,0,2,26,0,49,33.0,2020
5124,1,1,68,0,18,5.499,2014
5125,0,1,32,0,34,37.413,2020
5126,1,0,0,0,33,39.9,2021
5131,1,1,87,0,27,13.0,2014
5132,1,0,0,0,10,42.8,2021
5133,1,1,233,0,20,58.6,2021
5136,0,1,35,0,10,7.0,2011
5137,1,1,259,0,2,31.5,2020
5139,1,0,0,0,6,64.0,2021
5143,1,1,266,0,27,50.0,2020
5144,1,1,84,0,4,25.0,2015
5147,1,1,239,0,21,33.0,2020
5148,0,2,25,0,14,40.0,2021
5153,0,1,126,0,46,42.0,2020
5155,1,0,0,0,10,24.69,2022
5159,1,1,210,0,9,65.0,2016
5161,0,1,72,0,35,18.0,2015
5167,1,1,322,0,23,50.0,2020
5168,1,1,218,0,41,78.4,2020
5169,0,2,25,0,29,40.0,2020
5171,1,1,153,0,41,42.0,2020
5172,0,1,32,39995,32,38.0,2019
5173,1,1,220,0,39,57.0,2019
5174,0,2,19,0,38,17.0,2014
5175,1,0,0,0,31,36.5,2021
5179,1,1,75,0,11,18.0,2013
5181,0,1,47,0,47,24.283,2018
5182,1,1,322,0,49,50.0,2020
5183,1,1,215,0,30,69.0,2018
5185,1,1,258,0,46,27.0,2020
5187,0,2,13,0,46,42.0,2018
5188,1,0,0,0,1,48.9,2021
5198,0,2,27,34600,21,16.365,2016
5202,0,1,72,0,39,18.0,2015
5208,1,1,76,0,44,6.9,2013
5211,1,1,204,0,31,59.979,2019
5212,0,2,19,0,28,19.0,2016
5214,1,1,103,0,10,18.6,2013
5215,0,2,19,0,30,20.0,2016
5221,0,2,19,0,8,17.0,2014
5223,1,0,0,0,1,36.5,2021
5224,1,1,308,0,18,50.0,2020
5232,0,2,19,0,37,20.0,2013
5243,0,1,35,0,49,16.0,2012
5246,0,1,42,0,1,54.0,2021
5250,0,2,21,0,31,58.0,2020
5252,1,1,289,0,34,102.0,2020
5253,1,1,210,0,25,65.0,2016
5254,0,2,14,0,47,36.98,2017
5259,1,1,337,0,1,105.0,2020
5260,0,1,38,0,31,16.0,2014
5264,1,0,0,0,12,33.5,2022
5268,0,2,25,0,46,28.2,2022
5271,1,1,291,0,30,72.0,2020
5273,1,1,238,0,25,20.0,2017
5275,1,1,238,0,37,22.857,2018
5276,1,1,93,32250,2,15.2,2017
5277,0,1,72,0,48,19.0,2016
5279,0,2,19,0,5,19.0,2016
5284,0,2,18,0,1,39.0,2021
5285,0,2,19,0,18,14.5,2013
5286,0,1,38,0,27,18.5,2015
5290,0,2,19,0,22,18.5,2015
5291,0,2,26,0,49,24.69,2022
5292,0,1,53,0,23,20.004,2017
5296,1,0,0,0,46,67.07,2021
5298,0,1,72,0,26,18.0,2015
5300,1,1,83,0,27,20.0,2015
5301,0,1,32,0,40,36.6,2021
5304,0,1,53,0,19,18.374,2016
5316,0,2,26,0,22,25.0,2019
5320,0,1,42,0,14,54.0,2021
5322,1,1,200,0,24,70.0,2016
5323,0,1,47,0,10,30.8,2020
5326,1,1,81,0,2,16.0,2014
5327,0,1,42,0,10,54.0,2021
5331,1,1,289,0,46,102.0,2020
5336,1,1,107,0,22,19.0,2017
5337,1,1,84,0,23,12.0,2017
5343,1,1,149,0,41,40.0,2020
5353,0,1,53,0,44,20.004,2017
5356,0,1,33,0,40,30.2,2017
5357,0,1,33,0,1,30.2,2017
5358,1,1,266,0,24,50.0,2020
5359,1,1,291,0,33,72.0,2020
5361,1,0,0,0,45,48.9,2021
5363,1,1,192,0,48,119.8,2020
5367,1,1,107,0,8,19.0,2017
5369,0,2,25,0,42,30.0,2018
5373,0,2,29,0,41,21.53,2019
5377,1,1,87,0,32,10.042,2015
5379,1,0,0,0,46,40.9,2022
5382,0,2,16,0,41,18.86,2016
5385,1,1,58,0,19,13.4,2017
5388,0,2,21,0,48,40.0,2021
5391,1,1,238,0,13,41.78,2019
5394,1,1,84,0,46,19.0,2014
5400,1,0,0,0,37,95.0,2022
5404,0,2,25,0,24,40.0,2021
5406,1,0,0,0,43,33.5,2022
5412,1,1,233,0,46,58.6,2021
5413,0,2,6,0,2,16.5,2014
5415,0,1,53,0,12,20.004,2017
5417,1,0,0,0,26,31.67,2021
5418,0,2,16,0,2,18.86,2016
5420,0,2,8,0,46,30.0,2017
5423,0,1,32,0,32,37.413,2020
5427,1,1,103,0,40,17.6,2012
5430,0,1,32,0,9,36.6,2021
5433,0,2,25,0,33,40.0,2020
5434,1,1,233,0,45,58.6,2021
5439,1,1,93,31950,9,20.0,2016
5441,0,2,25,0,36,34.5,2019
5446,1,1,84,0,20,27.0,2016
5449,1,1,114,0,48,25.004,2018
5452,0,2,26,28500,47,22.0,2019
5453,0,1,97,0,26,25.004,2018
5455,1,0,0,0,27,39.9,2021
5460,0,2,25,0,35,40.0,2021
5465,1,1,259,0,31,31.5,2020
5467,1,0,0,0,41,95.0,2022
5472,0,2,17,52900,40,20.5,2019
5473,1,0,0,0,7,64.0,2021
5478,1,1,322,0,19,50.0,2020
5480,1,1,73,0,49,15.0,2011
5490,0,1,97,0,31,27.0,2017
5491,0,2,26,28500,10,22.0,2019
5497,1,1,208,0,47,62.0,2015
5511,0,2,25,0,32,28.0,2017
5515,1,1,291,0,39,72.0,2020
5519,0,1,38,0,20,33.9,2013
5527,1,1,208,69900,2,33.89,2013
5531,1,1,238,0,1,41.78,2019
5533,1,1,238,0,8,20.0,2017
5547,1,1,75,0,8,18.0,2013
5548,0,1,72,0,5,16.0,2014
5552,0,1,47,0,5,24.283,2018
5558,1,1,249,0,46,69.0,2018
5559,1,0,0,0,41,103.4,2022
5560,1,1,208,69900,43,30.0,2014
5561,0,2,16,52650,24,37.0,2018
5565,0,1,53,0,27,20.004,2017
5566,1,0,0,0,32,20.6,2022
5568,0,2,16,0,44,39.0,2018
5569,1,1,84,0,28,25.0,2015
5570,1,0,0,0,35,27.4,2022
5580,0,2,21,0,34,41.0,2018
5587,0,2,14,45600,38,34.0,2018
5589,0,2,25,0,19,30.0,2018
5591,1,0,0,0,29,43.0,2021
5594,0,2,12,36800,27,22.0,2018
5595,0,2,17,0,41,40.9,2020
5596,0,2,25,0,12,28.0,2017
5597,0,1,32,0,1,29.49,2022
5604,1,1,84,0,2,27.0,2016
5605,1,1,87,0,27,10.042,2015
5607,0,2,17,0,34,40.9,2020
5611,0,2,18,0,18,28.4,2021
5614,0,2,26,0,22,33.0,2020
5617,1,1,58,0,42,3.0,2000
5618,1,1,84,0,41,27.0,2016
5619,1,1,76,0,37,6.9,2013
5632,1,0,0,0,18,39.9,2021
5633,1,0,0,0,22,36.5,2021
5634,1,1,322,0,42,50.0,2020
5635,1,1,330,0,43,105.0,2020
5636,1,1,107,0,19,19.0,2017
5637,0,2,22,0,30,26.0,2020
5641,0,1,32,0,47,36.6,2021
5646,0,2,26,28500,28,22.0,2019
5649,1,0,0,0,37,43.0,2021
5653,0,2,6,0,10,18.0,2012
5655,0,2,19,0,24,14.5,2013
5661,1,0,0,0,41,29.998,2017
5662,0,2,20,0,18,46.5,2020
5665,1,0,0,0,40,32.3,2022
5667,1,1,266,0,39,50.0,2020
5668,1,1,259,0,17,31.5,2020
5674,0,2,18,0,37,39.0,2021
5676,0,1,38,0,45,18.5,2015
5678,0,2,10,0,47,34.5,2019
5679,0,1,35,0,47,16.0,2012
5684,1,0,0,0,11,98.4,2021
5685,1,1,84,0,2,12.0,2017
5690,1,1,308,0,45,50.0,2020
5694,1,1,238,0,12,22.857,2018
5701,0,1,32,0,39,36.6,2021
5702,1,1,218,0,49,78.4,2020
5708,1,1,238,0,32,20.0,2017
5709,1,1,73,0,43,15.0,2011
5710,1,1,93,31950,48,20.0,2016
5711,1,0,0,0,5,20.6,2022
5713,0,2,26,0,34,33.0,2020
5716,1,0,0,0,40,33.5,2022
5720,1,1,110,0,31,20.0,2021
5721,1,1,87,0,48,13.0,2014
5732,1,1,330,0,29,105.0,2020
5733,1,0,0,0,4,96.0,2022
5737,0,1,37,0,22,21.9,2014
5740,1,1,239,0,24,25.0,2019
5742,1,0,0,0,43,60.2,2022
5744,1,0,0,0,47,24.69,2022
5747,0,1,33,0,4,30.2,2017
5749,0,2,16,0,48,39.0,2018
5752,1,1,107,0,49,19.0,2017
5756,0,2,19,0,25,20.0,2016
5757,1,1,265,59900,29,33.8,2012
5769,1,1,84,0,40,19.0,2014
5775,1,0,0,0,12,64.0,2021
5778,0,1,47,0,33,24.283,2018
5781,0,2,25,0,30,28.0,2017
5785,1,0,0,0,34,96.0,2022
5790,1,0,0,0,33,78.0,2022
5791,1,0,0,0,11,39.9,2021
5792,1,1,93,32250,41,15.2,2017
5793,1,1,84,0,8,12.0,2017
5795,0,2,6,0,23,13.3,2013
5796,1,1,125,0,23,32.0,2017
5804,0,1,38,0,19,33.9,2013
5805,1,1,84,0,33,19.0,2014
5815,1,0,0,0,48,44.45,2021
5817,0,1,33,0,6,30.2,2017
5821,1,0,0,0,19,64.0,2021
5822,0,1,33,0,5,30.0,2018
5823,1,1,83,0,5,20.0,2015
5832,0,2,17,0,37,43.0,2021
5837,1,1,249,0,13,69.0,2018
5839,0,1,30,0,32,63.4,2022
5841,0,2,20,0,10,21.0,2017
5844,0,1,53,0,19,21.998,2018
5849,0,1,53,0,48,18.374,2016
5854,0,2,19,0,45,20.0,2016
5860,1,1,93,31950,21,20.0,2016
5865,1,0,0,0,23,40.0,2020
5866,0,2,22,0,26,25.0,2018
5869,1,0,0,0,19,73.0,2021
5871,1,0,0,0,25,27.4,2022
5874,0,1,53,0,13,26.0,2019
5875,1,0,0,0,47,29.998,2017
5876,1,1,238,0,49,41.78,2019
5877,1,1,84,0,31,19.0,2014
5878,1,1,238,0,15,90.0,2018
5880,1,1,82,0,28,13.9,2016
5891,1,0,0,0,32,60.2,2022
5894,1,1,149,0,1,40.0,2020
5896,0,1,35,0,38,16.0,2012
5898,1,0,0,0,29,29.998,2017
5900,0,2,19,0,11,15.0,2014
5904,0,2,14,0,41,45.7,2017
5916,1,1,73,0,41,15.0,2011
5917,0,1,32,0,17,36.6,2021
5921,1,1,208,69900,39,33.89,2013
5922,0,2,29,0,37,21.53,2019
5925,1,1,87,0,33,10.042,2015
5932,1,1,259,0,28,31.5,2020
5935,0,2,17,52900,45,37.0,2018
5941,0,1,47,0,39,24.283,2018
5943,1,1,308,0,8,50.0,2020
5946,0,1,126,0,37,42.0,2020
5948,1,0,0,0,6,43.0,2021
5956,0,2,19,0,19,20.0,2016
5961,1,0,0,0,38,39.9,2021
5965,1,1,81,0,32,18.0,2015
5967,1,1,73,0,30,17.0,2012
5969,0,1,97,0,43,27.0,2017
5978,0,2,26,0,2,24.0,2020
5985,0,2,18,0,4,28.4,2021
5987,0,2,18,0,36,39.0,2021
5992,1,0,0,0,13,29.998,2017
5994,1,1,330,0,41,105.0,2020
5998,0,1,126,0,11,32.1,2019
6000,1,1,265,59900,46,33.8,2012
6002,1,1,238,0,44,41.78,2019
6005,1,0,0,0,36,60.2,2022
6006,1,1,308,0,41,50.0,2020
6007,0,1,53,0,1,21.998,2018
6008,0,1,32,0,40,37.413,2020
6010,1,0,0,0,45,20.6,2022
6011,0,1,38,0,17,33.9,2013
6013,0,2,25,0,17,34.5,2019
6026,1,1,308,0,12,50.0,2020
6040,0,1,32,0,30,37.413,2020
6042,0,2,22,0,36,37.0,2019
6047,1,1,76,0,30,19.0,2016
6051,1,1,114,0,43,25.004,2018
6053,1,0,0,0,26,24.69,2021
6058,0,2,19,0,8,20.0,2016
6066,1,1,322,0,13,50.0,2020
6069,1,0,0,0,29,64.0,2021
6070,0,1,72,0,31,19.0,2016
6072,1,1,259,0,12,31.5,2020
6076,0,1,32,0,44,29.49,2022
6078,0,1,53,0,38,20.004,2017
6079,0,2,27,34600,32,16.365,2016
6080,1,1,238,0,28,22.857,2018
6082,0,2,14,54950,41,42.9,2018
6084,0,2,19,0,45,14.5,2013
6087,1,1,291,0,7,72.0,2020
6088,1,1,208,69900,42,30.0,2014
6089,1,1,220,0,17,57.0,2019
6092,1,1,293,0,23,102.0,2020
6098,1,1,233,0,6,58.6,2021
6101,0,2,18,0,46,28.4,2021
6102,1,1,266,0,40,50.0,2020
6104,1,0,0,0,23,35.9,2022
6105,0,2,14,0,18,44.0,2015
6108,1,1,238,0,36,22.857,2018
6115,1,1,82,0,27,13.9,2016
6118,1,1,125,0,16,22.2,2019
6120,0,1,53,0,31,20.004,2017
6121,1,1,265,59900,31,33.8,2012
6126,1,1,93,31950,43,20.0,2016
6128,1,1,210,0,6,60.0,2017
6129,0,2,15,55700,48,41.0,2019
6132,0,1,97,0,25,25.004,2018
6137,1,1,238,0,30,90.0,2018
6139,0,1,38,0,46,18.5,2015
6144,1,1,238,0,1,22.857,2018
6145,1,1,210,0,30,60.0,2017
6152,1,1,266,0,2,50.0,2020
6157,1,1,200,0,21,65.0,2017
6160,0,1,38,0,8,16.0,2014
6163,0,1,38,0,18,16.0,2014
6164,0,1,72,0,5,19.0,2016
6169,0,2,16,0,45,39.0,2018
6170,0,2,25,0,14,28.0,2017
6175,1,1,322,0,14,50.0,2020
6185,0,2,17,0,5,41.5,2022
6186,0,1,35,0,32,16.0,2012
6189,0,2,21,0,44,18.058,2017
6192,0,2,19,0,44,17.0,2014
6203,0,1,47,0,32,30.8,2020
6209,0,1,72,0,38,18.0,2015
6211,0,2,17,0,45,45.0,2019
6212,1,0,0,0,34,142.0,2021
6218,1,1,208,69900,34,30.0,2014
6223,1,0,0,0,11,43.0,2021
6225,1,0,0,0,12,36.5,2021
6226,1,1,238,0,35,41.78,2019
6230,0,2,16,0,35,39.0,2018
6233,0,2,21,0,22,51.57,2021
6237,1,1,93,32250,42,15.2,2017
6240,0,1,53,0,7,21.998,2018
6241,1,1,239,38500,2,22.3,2019
6242,0,2,26,0,25,24.69,2021
6243,1,0,0,0,35,39.9,2021
6244,0,1,97,0,44,27.0,2017
6246,1,0,0,0,32,29.998,2017
6247,1,0,0,0,31,96.0,2022
6248,0,2,26,0,14,21.3,2018
6249,1,0,0,0,13,39.9,2021
6250,0,2,13,0,33,42.0,2018
6255,1,1,84,0,11,25.0,2015
6256,1,1,93,32250,46,15.2,2017
6258,1,1,238,0,2,90.0,2018
6265,1,1,289,0,34,85.0,2019
6270,1,1,62,0,36,23.0,2016
6274,1,1,58,0,34,5.499,2014
6275,0,2,6,0,33,13.3,2013
6281,0,2,25,0,2,28.0,2017
6286,0,2,13,0,28,42.0,2018
6295,0,1,47,0,5,28.1,2019
6301,1,1,239,0,14,25.0,2019
6303,0,2,24,0,20,27.2,2022
6309,1,1,125,0,1,32.0,2017
6312,1,0,0,0,30,24.69,2022
6314,1,1,220,0,20,57.0,2019
6316,0,2,6,0,42,13.3,2013
6320,0,2,14,0,34,75.0,2017
6321,0,2,16,0,36,39.0,2018
6322,0,1,38,0,48,26.0,2021
6323,1,0,0,0,15,142.0,2021
6326,1,1,87,0,37,8.9,2014
6338,1,0,0,0,30,42.8,2021
6341,0,1,97,0,20,25.004,2018
6342,0,2,25,0,17,40.0,2020
6354,1,0,0,0,32,31.67,2021
6356,1,1,238,0,42,22.857,2018
6358,1,1,111,33950,2,16.251,2018
6359,1,1,239,38500,41,22.3,2019
6365,0,2,23,0,14,45.6,2022
6369,0,2,25,0,24,28.2,2022
6373,1,1,81,0,46,27.0,2017
6378,1,1,93,32250,8,15.2,2017
6383,1,1,107,0,27,19.0,2017
6384,0,1,37,0,43,21.9,2014
6392,1,1,330,0,42,105.0,2020
6393,1,1,239,0,11,33.0,2020
6396,1,1,208,69900,10,30.0,2014
6398,1,0,0,0,43,42.8,2021
6399,0,1,38,0,20,16.0,2014
6403,1,1,210,0,17,60.0,2017
6412,0,2,17,0,4,43.0,2021
6416,0,2,17,0,23,43.0,2021
6417,1,1,204,0,41,59.979,2019
6424,1,1,149,0,23,40.0,2020
6425,0,2,17,52900,18,20.5,2019
6426,0,2,6,0,3,16.557,2015
6428,1,0,0,0,46,33.5,2022
6434,1,1,238,0,12,20.0,2017
6440,1,0,0,0,26,20.6,2022
6444,1,1,265,59900,48,33.8,2012
6448,0,2,25,0,48,30.0,2018
6450,1,0,0,0,17,43.0,2021
6452,1,1,215,0,2,40.0,2020
6462,1,1,111,33950,40,16.251,2018
6467,0,2,19,0,21,19.0,2016
6476,1,1,125,0,6,20.031,2018
6480,1,1,73,0,42,17.0,2012
6481,1,0,0,0,9,64.0,2021
6493,1,0,0,0,25,40.0,2020
6494,1,0,0,0,30,96.0,2022
6496,0,2,6,0,37,13.3,2013
6499,1,1,107,0,28,19.0,2017
6502,1,1,151,0,23,21.0,2018
6503,1,1,208,69900,10,33.89,2013
6509,1,0,0,0,44,29.998,2017
6510,0,2,26,0,13,24.69,2022
6513,1,1,93,32250,40,15.2,2017
6514,1,1,151,0,36,21.0,2018
6519,1,1,84,0,27,27.0,2016
6521,0,2,19,0,1,19.0,2016
6523,0,2,14,54950,19,42.9,2018
6526,1,1,259,0,38,31.5,2020
6531,0,2,17,52900,32,20.5,2019
6533,1,1,239,0,34,25.0,2019
6534,0,1,35,0,13,16.0,2012
6536,1,1,93,31950,35,20.0,2016
6544,0,2,12,36800,48,22.0,2018
6566,0,1,32,0,23,29.49,2022
6568,0,1,30,0,46,63.4,2022
6569,1,1,239,0,13,25.0,2019
6571,0,1,30,0,5,70.0,2021
6581,0,1,38,0,2,16.0,2014
6582,1,1,249,0,39,69.0,2018
6585,1,0,0,0,27,98.4,2021
6586,1,1,82,0,35,13.9,2016
6588,1,1,87,0,2,10.042,2015
6590,0,2,25,0,42,40.0,2021
6592,0,1,33,102000,31,40.0,2012
6593,1,1,125,0,8,22.2,2019
6595,1,1,308,0,43,50.0,2020
6598,0,2,19,0,47,14.5,2013
6601,0,2,20,0,19,21.0,2017
6604,0,2,6,0,11,16.5,2014
6606,1,1,81,0,23,19.0,2016
6607,1,0,0,0,15,36.5,2021
6615,0,2,21,0,45,18.058,2017
6619,1,1,76,0,22,15.6,2015
6621,1,1,204,0,3,59.979,2019
6624,1,1,84,0,28,51.0,2018
6625,0,1,38,0,46,33.9,2013
6633,0,1,38,0,37,26.0,2021
6638,0,1,42,0,20,54.0,2021
6644,1,1,238,0,8,41.78,2019
6646,1,1,208,69900,2,30.0,2014
6647,1,0,0,0,32,38.5,2021
6649,0,1,37,0,36,21.9,2014
6655,1,1,107,0,33,19.0,2017
6658,0,2,27,34600,23,16.365,2016
6663,0,2,6,0,5,16.5,2014
6665,0,2,19,0,18,17.0,2015
6671,1,1,204,0,40,59.979,2019
6672,0,1,35,0,31,16.0,2012
6674,0,2,25,0,3,40.0,2020
6676,1,1,170,0,37,23.25,2020
6678,1,1,238,0,29,20.0,2017
6682,1,0,0,0,36,96.0,2022
6683,0,2,15,55700,45,41.0,2019
6685,1,0,0,0,39,96.0,2022
6691,1,1,239,0,34,33.0,2020
6700,0,2,25,0,47,28.0,2017
6702,1,0,0,0,15,78.0,2022
6707,1,0,0,0,28,142.0,2021
6709,0,1,30,0,47,63.4,2022
6730,0,1,38,0,49,18.5,2015
6736,0,2,21,0,31,40.0,2021
6739,1,0,0,0,23,36.5,2021
6740,0,2,19,0,2,15.0,2014
6741,1,1,258,0,40,27.0,2020
6744,1,0,0,0,22,38.5,2021
6745,1,1,68,0,5,15.5,2016
6753,0,2,25,0,11,34.5,2019
6754,1,1,76,0,48,9.079,2014
6758,1,0,0,0,21,51.573,2021
6759,1,0,0,0,47,31.67,2021
6763,1,1,200,0,26,65.0,2017
6770,0,1,35,0,8,16.0,2012
6776,1,1,204,0,13,59.979,2019
6782,1,1,81,0,26,16.0,2014
